TweetId,Sentiment,TweetText
126518917635125248,irrelevant,#Google revela o Anddroi 4.0 Ice Cream Sandwich: O Google revelou hoje durante um evento em Hong Kong a nova versão…
126518845983830016,irrelevant,#Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/XhbCkQ9t
126518328373153792,irrelevant,RT @funkfish_2: so. ja. Ich will das galaxy nexus. sofort! #google #samsung
126517747894075392,irrelevant,Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/Jy0Ipy9A #Linux
126517575336214529,irrelevant,AsiaClassifiedToday FOREX-Euro recovers after Spain but downside eyed - Reuters: Globe and Ma... http://t.co/o78ADSYW #asia #google #biz
126517570806358018,irrelevant,AsiaClassifiedToday Apple blames iPhone rumours for share dive - TVNZ: Globe and MailApple bl... http://t.co/hlxJVMUr #asia #google #biz
126517567694180352,irrelevant,AsiaClassifiedToday Temasek to raise up to $800 million with bond offer - Straits Times: Tele... http://t.co/IaTj4kb9 #asia #google #biz
126517492049915904,irrelevant,#Mango shows #Microsoft still has the taste for smartphone success #Apple #Google http://t.co/C4fy2ffj
126517413788401664,irrelevant,RT @bytegadget: Video oficial del #GalaxyNexus y especificaciones – El nuevo #smartphone insignia de #Google y… http://t.co/Rvn0oFWy
126517183139430400,irrelevant,Galaxy Nexus http://t.co/xDxcwSAR #android #google No sé yo semejante pantalla...
126516892029558784,irrelevant,"El nuevo Samsung Galaxy NEXUS, tiene Desbloqueo del teléfono por reconocimiento facial!!!! | Impresionante #IceCreamSandwich #google"
126516806360899584,irrelevant,"AsiaClassifiedToday: Canada Wheat Monopoly, Software Piracy, Swaps Rule: Compliance - Bloombe... http://t.co/2PylmiMs #asia #google #ads"
126516804108562433,irrelevant,"AsiaClassifiedToday: Adopting solar leasing programmes in Singapore, by Rachel Wong - eco-bus... http://t.co/l1V1gUIG #asia #google #ads"
126516802011402240,irrelevant,AsiaClassifiedToday: Temasek to raise up to $800 million with bond offer - Straits Times: Tel... http://t.co/bdBPJDh2 #asia #google #ads
126516602316406784,irrelevant,@SERGIOapple incluso si usas #Google #Chrome hay una App. Y al igual es mas practica pero es para el navegador
126516523408949248,irrelevant,#SEO Video:Specifying an image's license using RDFa. http://t.co/aO99FTLV #google #seo #images #rdfa
126516376566366208,irrelevant,solo #google puede ponerle a un OS #IceCreamSandwich
126516048961863681,irrelevant,Las mejores aplicaciones para hablar gratis por el móvil - http://t.co/LN0pChe3 http://t.co/iUS8431m #google
126516048626335744,irrelevant,Wordt er al een beetje gebruik gemaakt van #google+ #durtevragen
126515979059609603,irrelevant,RT @rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/5baK0OdJ
126515953516298241,irrelevant,so. ja. Ich will das galaxy nexus. sofort! #google #samsung
126515696497725440,irrelevant,Lecture Notes in Financial Economics pdf ebook:  http://t.co/Ef8j77uj #google
126515695352688640,irrelevant,Surfactants pdf ebook:  http://t.co/mnPp2jjm #google
126515693993738240,irrelevant,Surfactants pdf ebook:  http://t.co/JlzvsR9f #google
126515640889655296,irrelevant,Newt Gingrich: #NewtGingrich  #Newt #Gingrich http://t.co/bZQS2pV3 #google #youtube
126515639362920449,irrelevant,Bob Harper: #BobHarper  #Bob #Harper http://t.co/hnAMTNzh #google #youtube
126515633314729984,irrelevant,Rocksmith: #Rocksmith  #Rocksmith http://t.co/JNS1oEZN #google #youtube
126515631980937216,irrelevant,Mukesh Ambani: #MukeshAmbani  #Mukesh #Ambani http://t.co/uMBGXvQI #google #youtube
126515608887115776,irrelevant,ملخص مؤتمر سامسونج وقوقل عن نظام اندرويد 4 الجديد http://t.co/enpWtGb4 #android  #android_ar  #google #samsung
126515498467860480,irrelevant,"Galaxy Nexus anunciado oficialmente: pantalla de 4,65 pulgadas y Ice Cream Sandwich http://t.co/gDETlxsN #galaxy_nexus #GalaxyNexus #google"
126515353110065152,irrelevant,"RT @AL_HASHEMY: يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها. 

#google #motorola #moto"
126515159995912193,irrelevant,اعرف الكثير عن نظام ايسكريم ساندويتش http://t.co/Fzjd2Zx1 #android #google
126514888951595008,irrelevant,"Уже 14 версия плагина #Android для #Eclipse вышла, а подгружать апдейты для sdk в фоне они так и не научились. #Google вперде!!!"
126514866059100160,irrelevant,"RT @RaheemHBBTI: RT @capoKenn: i like big glutus & i cannot lie
#GOOGLE&lt;sandra levels lol&gt;"
126514704347693056,irrelevant,"Mientras que hoy #RIM publicó su 'fabuloso' #BBX, #Google presentó #Android 4.0 y todos se fueron al diablo :D."
126514555743518720,irrelevant,#Publicidad Galaxy Nexus es la próxima generación de dispositivos Nexus co-desarrollado por #Samsung y #Google l http://t.co/yVWrw98h
126514131544178688,irrelevant,"Prenez un Smartphone Galaxy, ajouter y du software a la sauce Google et vous avez un tout beau Galaxy Nexus. #google#iphone"
126513961553244160,irrelevant,Fine tune your #SEO strategy with the #Google Panda 2.5.2 update. Find out how it can affect your business rankings http://t.co/TeRUK0bp
126513706912841729,irrelevant,RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google
126513429409312768,irrelevant,"#Samsung y #Google presentan el Samsung Galaxy #Nexus, oficialmente. http://t.co/DwQyyu5v #gadgets #smartphones"
126513410128089088,irrelevant,#Video oficial del #Samsung Galaxy Nexus http://t.co/IMid6Bem #gadgets #smartphones #galaxynexus #google #promocion
126513333191979008,irrelevant,Desbloquear el telefono con reconocimiento facial vs la habilidad de interactuar con tu voz #Apple #vs #Google
126512924385738752,irrelevant,"Cupom Google AdWords +
Promo Starter Kit da LogosBr = Divulgação Eficaz e de Graça!
Confira: 
http://t.co/kf9supYG
#Google #AdWords #LogosBr"
126512627110252544,irrelevant,#Google Google stellt das Galaxy Nexus vor (GoogleWatchBlog): Heute Nacht hat Google aus Hongkong das nächste Ne... http://t.co/vkyYY2RO
126512625713545216,irrelevant,#Google Google: Galaxy Nexus Seite ist online + Teaser-Video (Caschys Blog): 05:30 Uhr und die Galaxy Nexus Seit... http://t.co/kn18pgCD
126512053660827648,irrelevant,グーグルと韓国のサムスン電子、スマートフォンの新機種「ギャラクシー・ネクサス」を１１月に世界で順次発売すると発表。４・６５型の有機ＥＬ画面を採用。日本ではＮＴＴドコモが発売　#keizai #sumaho #google　　http://t.co/h822eCym
126511257170886656,irrelevant,Nexus S รอกินไอศกรีมแซนวิช #google #android #ics
126510558764736513,irrelevant,"Para los que tenemos un #GalaxySII, no se preocupen... está 99% confirmado que tendremos #Android 4.0 en este GRANDIOSO terminal. #Google"
126510399884496897,irrelevant,Galaxy Nexus: El nuevo teléfono de Google y Samsung #Android #Samsung #Google http://t.co/ak9xKDXT #followme
126509931657564160,irrelevant,Uiiii Yo Quisiera Ser Tuu #GOOGLE
126509298279907328,irrelevant,"RT @capoKenn: i like big glutus & i cannot lie
#GOOGLE&lt;sandra levels lol&gt;"
126509273994891264,irrelevant,Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones
126509203148902400,irrelevant,Auch Google gefällt das Panda 2.5 Update nicht – Analyse eines Rollbacks « Searchmetrics SEO Blog http://t.co/2LvpBK0J #google #panda #seo
126508947980029952,irrelevant,"Für alle Agenturen, die #Google #AdWords für ihre Kunden betreuen ... #Google #Engage - die Agenturen-Plattform: http://t.co/7RGu5aSl"
126508667007803392,irrelevant,#Google+ llega a 40 millones de usuarios aunque su problema sigue siendo la poca permanencia en esta #RedSocial http://t.co/ntS7GXqV
126508103368835072,irrelevant,"Como es posible que Motorola siga bloqueando los bootloaders de sus telefono. Merecen quebrar, y con ellos #google. #MotoFAIL"
126507946707398656,irrelevant,Android 4.0 Ice Cream Sandwich ya es oficial http://t.co/uZ7qqU1J #android #google #androidve #tecnologia #vendroid #usoandroid
126507876469583872,irrelevant,GALAXY NEXUS SC-04D | NTTドコモ 2011-2012冬春モデル http://t.co/hOqa4eRq #android #google #docomo
126507802251370497,irrelevant,"@julioandres26 sí, es como el #google de la piratería! jajaja"
126507794777128964,irrelevant,看見 #Android 4.0 配合 #NFC 加入的 Android #Beam 功能，令我想起十年前使用 #Palm 經常跟朋友 Beam 交換資料的日子。#Google #Samsung #Galaxy #Nexus
126507720546328576,irrelevant,Aparece nuevo video del Galaxy Nexus http://t.co/mhOcZuIm #android #google #androidve #tecnologia #vendroid #usoandroid
126507456649101314,irrelevant,"i like big glutus & i cannot lie
#GOOGLE"
126507441985826816,irrelevant,#Google и #Samsung представили новый смартфон #Galaxy #Nexus на базе новой ОС #Android Ice Cream Sandwich 4.0 http://t.co/yNg45IDC
126507086522748929,irrelevant,#Google sorprende de nuevo http://t.co/G7iLQLME #basedenegocios #business
126507016368816129,irrelevant,Soy FAN de #Google  http://t.co/bGBhZROX http://t.co/iLNouVGK http://t.co/RfFixdi4 http://t.co/pdRns1pK
126506951063511041,irrelevant,Google Fr #Google #earth #pro: Avez-vous déjà essayé Google Earth Pro? Google Earth dispose… http://t.co/Ezqlmq4T
126506683131379713,irrelevant,"ابرز مميزات Android 4.0 
موجوده بهذا الفديو 
http://t.co/ZE4BZfph
#google #android @Abdullah347"
126506375886016513,irrelevant,نظام جديد .. و جهاز جديد شكراً جزيلاً #samsung #google #android
126506159938088961,irrelevant,#AndroidBeam: Comparte con otro #Android lo que ves solo con ponerlo juntos. (Por ahora sólo en el #NexusPrime). #NFC #Google
126506135082631168,irrelevant,siento mas interesante el #google+ que el #face xD
126505911584948225,irrelevant,"ايسكريم ساندويش، عسل، زنجبيل .. مشكلة من كثر المسميات احسهم مسوين مقادير مب انظمة !! 😝

#google"
126505668181098496,irrelevant,Ça fait des gato : Android Ice Cream Sandwich enfin dévoilé ! http://t.co/ernNQ40w #Android #Galaxy_Nexus #Google
126505497888161792,irrelevant,продвижение сайта статьями http://t.co/ytNbL8sF Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #google
126505070098518016,irrelevant,#Google #Android os4.0発表会内容!! http://t.co/qseGK2Zy
126504896307539968,irrelevant,Welchen Vorteil bietet G+ für #Facebook? | basic http://t.co/DLvTboeK #Google
126504863369670657,irrelevant,#android 4.0 нужен #google чтобы объединить телефонную и планшетную версии в одну.
126504793039572992,irrelevant,"Los fabricantes de móviles y su integración con las redes sociales: Sony Ericson apunta a #Facebook, Apple a #Twitter y Samsung a #Google+"
126504734864576512,irrelevant,"Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, 1er smartphone con #Android4.0 Ice Cream Sandwich http://t.co/dKGCvjsG"""
126504701142376448,irrelevant,RT @Eleconomistanet: Impulsor de #Facebook Sean #Parker resta importancia a la amenaza de #Google http://t.co/EnQtXsfv
126504580145094656,irrelevant,RT @DanyFajardo: @DanielaS04 :) eso!!! #Google+
126504516479754241,irrelevant,RT @centroandroid: #Google presenta #Android Beam una nueva forma de compartir por NFC http://t.co/lofb8HCJ
126504512960724992,irrelevant,@DanielaS04 :) eso!!! #Google+
126504398925996032,irrelevant,@DanyFajardo Listo Dany gracias =) ... #Google+
126504335734607873,irrelevant,RT @laiswhisky: @Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
126504297763581952,irrelevant,#TweetDeck y #Google+ no están hechos para convivir en armonía.. Las notificaciones aparecen del mismo lado.. =/ Es ver esas o las de face..
126504285436514304,irrelevant,RT @takashiruru: android beam　って何だろう　 #Android4.0 #Google
126504090053259265,irrelevant,@Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
126504049393672192,irrelevant,#Google y #Samsung lanzan oficialmente el #GalaxyNexus con #Android #IceCreamSandwich. http://t.co/N0yIucDw
126503517149069313,irrelevant,"「docomo NEXT series GALAXY NEXUS SC-04D」を開発
http://t.co/B3t2y3vm
#android #google #docomo #samsung"
126503460836343810,irrelevant,#Google presenta #Android Beam una nueva forma de compartir por NFC http://t.co/lofb8HCJ
126503277117452288,irrelevant,@ViviStephiee buscalo en #google..persona qe se comen a los conejos D:
126502927337660416,irrelevant,Le Galaxy Nexus officialisé #Samsung #Google #GalaxyNexus #Icecream - http://t.co/YT2RWbgn via @Julbut @TweeqFr @Thibaudd
126502611657564160,irrelevant,"Camarada @michelenlared, mándale a @mvdan los enlaces de los dólares de #Google que financian a la #FSF porque no quiere creerte... xD"
126502150472871937,irrelevant,RT @tecnoclips: #Google lanza #Android 4.0 http://t.co/NZ494v4h también conocido como Ice Cream Sandwich y Samsung lanza el Galaxy #Nexus
126502129060950016,irrelevant,"RT @dulmandakh: #Google буузаа түүхийрүүлчихсэн, аврах аргагүй учир удахгүй хаана. би тэрнээс нь өмнө хаачихлаа."
126501952317165568,irrelevant,продвижение статьями http://t.co/zZ8PjWwX Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #bookmarks #google
126501402397782016,irrelevant,閉鎖じゃなくて、そっくりストリームに反映できるようにしてくれるとありがたいんだけどな〜。&gt;&gt; グーグル、「Google Buzz」を閉鎖--「Google+」への完全 http://t.co/mOfsDfFq  #google #buzz
126501224148242432,irrelevant,@Natalysanchezs según se un sentimiento #google
126501185321566208,irrelevant,@alanlepo..IBM Connections light years ahead of other vendors in #analytics http://t.co/jg24duIa #socialbiz #Google+
126501161502126080,irrelevant,"@iPhonologo iOS exclusivo, desde que no logre pasar a la segunda ronda de examenes para trabajar en #Google me cambie al mundo Mac"
126501085794930688,irrelevant,@JosialBass Dios mio !!! #Android no tiene #Limites!! RT@JosialBass: El nuevo #Android de #Google: #GalaxyNexus 4.0... http://t.co/fxqXDQb8
126500586681143296,irrelevant,"A espera acabou. #Samsung, parceria com o #Google, o novo GalaxyNexus nesta terça-feira (19) em HongKong. O  Android 4.0 Ice Cream Sandwich"
126500532671086592,irrelevant,Hoy #Foursquare y #Google+ me patearon las pelotas!
126500515872915457,irrelevant,"@iPhonologo si, vi el evento, pero si hay algo en lo que #google es bueno es en reportes .... analytics es genial"
126500195570683905,irrelevant,@CarlosTolosa10 jajaja buscalo en #google y ve como esta jajaja
126500127354535937,irrelevant,#Google No se que aria sin ti :$
126500080659341315,irrelevant,#google you do have a journ degree correct? RT @SZimms: Who know how to format an annotated bibliography in APA style?
126500021863579648,irrelevant,Que mierda le pasa a #FOTA que no me quiere traer #IceCreamSandwich? #Google #Android @SamsungArg #GalaxyS2 ;-)
126500018000633858,irrelevant,#Samsung #NexusPrime esta wwwaaooooo y con #IceCreamSandwich superior @samsungpty buena presentación #Android #Google
126499879638925312,irrelevant,#Google lanza #Android 4.0 http://t.co/NZ494v4h también conocido como Ice Cream Sandwich y Samsung lanza el Galaxy #Nexus
126499873821437952,irrelevant,6 positive Learnings aus dem Panda-Update ... http://t.co/JEgkwrDR #panda #seo #google
126499835481292801,irrelevant,El nuevo #Android de #Google: #GalaxyNexus con #IceCreamSandwich 4.0... http://t.co/FITenr0v
126499741176561664,irrelevant,#android El nuevo Android de Google: Galaxy Nexus con Ice Cream Sandwich 4.0: Menuda madrugada del 19 de... http://t.co/wjCcDIAb #google
126499498133426176,irrelevant,RT @rianru: #Google представит новую версию #Android 4.0 http://t.co/mf8XE5Aw
126499369905160192,irrelevant,Galaxy Nexus: El nuevo teléfono de Google y Samsung http://t.co/laKDByOT #nexus #google #android
126499359528468480,irrelevant,Pearson и Google запускают открытую систему дистанционного обучения http://t.co/YglYrzWj #google
126499266851119104,irrelevant,TIPP: Kostenlose Google +1 und FB-Likes - Free Google +1 and FB-Likes - http://t.co/eNfReVk3 #GooglePlus #Google+1 #Facebook #Likes
126499256503762944,irrelevant,Cómo funciona #Google AdWords  http://t.co/8kuFtEVY vía @JuanPittau
126499194247725056,irrelevant,"ICS plutôt bien dans l'ensemble, perso j'aime beaucoup l'interface des contact // epic fail reconnaissance faciale ! #google #android"
126499065423859712,irrelevant,"Que es #Android Beam? Una nueva forma que presenta #Google para compartir contenido, solo juntar los teléfonos y pasar la información :)"
126498881142927360,irrelevant,@iley_little we'lll figure it out tm in gym #google
126498880048214016,irrelevant,RT @QiiBO: #GalaxyNexus es presentado oficialmente. http://t.co/dwUWIYWC | Conoce los detalles del nuevo teléfono de #Google
126498875405115392,irrelevant,#Google La recherche cryptée étendue à tous les utilisateurs connectés à un service Google via @commentcamarche http://t.co/5d4YG4pa
126498743993376768,irrelevant,RT @FTTank: Voici un très bon résumé de l'annonce du #GalaxyNexus de #Google http://t.co/O0bh5nBp
126498725471334401,irrelevant,@nestorrom77 majeeee yo cuando reuna bastante pisto me voy a comprar los que usa @davidguetta puuuuuta son tan vergones buscalos en #google
126498584110710784,irrelevant,#GalaxyNexus es presentado oficialmente. http://t.co/dwUWIYWC | Conoce los detalles del nuevo teléfono de #Google
126498451289673728,irrelevant,"@ksidd94 lol it's #tocomplicated to explain on here lol, #lookitup #google #twitterrookie #lmao"
126498295219621888,irrelevant,RT vers @FuturKing &gt;  @FTTank Voici un très bon résumé de l'annonce du #GalaxyNexus de #Google http://t.co/ueCURyDX
126498266799013888,irrelevant,@.brown45235: vibro http://t.co/uoIfnklJ #gnu #gome #google #hadopi #health ... http://t.co/V690lfLS
126497733262585856,irrelevant,Voici un très bon résumé de l'annonce du #GalaxyNexus de #Google http://t.co/O0bh5nBp
126497725633150977,irrelevant,#NuevaEscuela #InternetHighSchoolOfEducation#001InThisWorld con el Director #Google y los mejores profesores #SanWikipedia y #Yahoo!Answers
126497618258964480,irrelevant,"'Did #Jews...' on a #Google Search: http://t.co/PyoG47fV &lt;&lt;&lt; ""Kill Jesus, Cause 9/11, Vote for Hitler"""
126497409340686336,irrelevant,"Samsung Galaxy Nexus - el nuevo smartphone oficial Google con Android 4.0 ""Ice-Cream Sandwich"" http://t.co/JXyHhfNV #Google #Android"
126497063742603264,irrelevant,หน้าตาของระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich ของ #google ก็ดูดีเหมือนกันนะ
126497027273129984,irrelevant,"хочу виджет для #Google+ на #Android как для твиттера, чтобы посты были видны в виджете."
126496716789792768,irrelevant,#google เริ่มเปิดต้วระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich แล้ว
126496706257895424,irrelevant,#google 话，丫的只有你 #apple 会抄么，俺一样会抄。天下一大抄。
126496681717014528,irrelevant,#Google anuncia melhorias ao #PowerPoint do seu Docs http://t.co/4pLGTDgz
126496237879959553,irrelevant,necesito encontrar tantas respuestas que no las da ni #google ni #wikipedia entonces donde?
126496216052801536,irrelevant,Parece que Google Labs se acaba :( m.fastcompany.com/technology/57403/ #google #fail
126496203822211072,irrelevant,Virage Success Story - Harvard Business School pdf ebook:  http://t.co/JemEYNDb #google
126496202693939200,irrelevant,Virage Success Story - Harvard Business School pdf ebook:  http://t.co/dNpFlXxB #google
126496202509389824,irrelevant,Putting Leadership Back into Strategy pdf ebook:  http://t.co/fGc3ufed #google
126496200668098561,irrelevant,Putting Leadership Back into Strategy pdf ebook:  http://t.co/Rcu7X2lh #google
126495762568851456,irrelevant,android beam　って何だろう　 #Android4.0 #Google
126495739663757313,irrelevant,i-nexus Named as One of The Telegraph's Top 1000 - Free PR Site (press release) http://t.co/J4AHo3Aa #nexus #one #google
126495620025417729,irrelevant,"الجهاز الجديد عجيب 

#DriodRazr
#google #motorola #moto"
126495346569392129,irrelevant,@oriondesarrollo en todas las #redessociales ahora también en #google+ http://t.co/z5oXYc0y
126495269201264640,irrelevant,Я немного потрясен :) #google #android
126495253535531008,irrelevant,RT @google_topic: Samsung、Android 4.0搭載のGoogleブランド端末「GALAXY Nexus」を発表 - ITmedia http://t.co/t0CrKsoo #google
126495253321613312,irrelevant,no dijeron si #ICS estara para el galaxy s1 T_T RT @AndrotekRD: #Pregunta...Pro y Contra del evento de #Google?
126495251757150208,irrelevant,#Google y su distorsión de la ##accesibilidad http://t.co/LE6lzlus #fb #android #chromeos #chromevox
126495232417218560,irrelevant,Brilhante a apresentação do Android ICS. O Google simplesmente abusou da tecnologia!!! Sambou na cara das agendas !!! #ICS #google #Android
126495208505479168,irrelevant,今日発表だった＾ﾛ＾　 #Android4.0 #Google
126495101131309056,irrelevant,"Con algunos ""hiccups"" durante la presetnación de #Android 4.0 pero todo pinta genial. Muy bien ahí #Google #Samsung #GalaxyNexus"
126495097180262400,irrelevant,Le Galaxy Nexus a l'air bien sympa et #ICS bien repensé. Reste à voir les tests ... #google #android
126495028548874241,irrelevant,"يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها. 

#google #motorola #moto"
126495020156063744,irrelevant,Samsung、Android 4.0搭載のGoogleブランド端末「GALAXY Nexus」を発表 - ITmedia http://t.co/t0CrKsoo #google
126494978561146881,irrelevant,"RT @interfase: Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, el 1er smartphone con #Android4.0 Ice Cream Sandwich h ..."
126494884726190080,irrelevant,Se jodió #iOS5 con #Android 4.0 (Ice Cream Sandwich). Bendito seas #Google !!!
126494808847040513,irrelevant,@donchele vaya trabaje con #Google mejor jajajajajajajaj
126494774428565504,irrelevant,"RT @Osama11: RT @SE4mCom: استجابة الشاشة هي 0.1 وهو رقم أكثر من مرتفع في هاتف محمول 
http://t.co/N2IEuzEN #SE4m #Google #Nexus"
126494752517537792,irrelevant,@Ladycamia @JewelSantini check out that link sis - some good stuff on #mindfulness #medidtation techniques on #google - jewels swears by it!
126494681617010689,irrelevant,definitivamente sigo sin entender un carajo de #Google+
126494434887090177,irrelevant,"#Android #IceCreamSandwich 4.0 y el Galaxy Nexus, no necesitas nada más... #samsung #google"
126494286316445696,irrelevant,En estooos ultimooos dias Mi  página mas visitadaaa en internet es #Google
126494260269821952,irrelevant,Galaxy Nexus: El nuevo teléfono de Google y Samsung - Gizmología http://t.co/yUYG3KF6 #google
126494247082934272,irrelevant,"Queridos, até amanhã! Até mais! #Google #FAIL #ICS #FAIL #NEXUSPRIME #MAOMENO"
126494176551514112,irrelevant,"@rmeneghelo: ""#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P"" correção: ainda te AMO..."
126494166145437696,irrelevant,"#android #ice #cream #Sandwich    #google
текст-Фото на английском
http://t.co/UK3A7JWk"
126494156368523267,irrelevant,Hinweis: Linkbuilding Kurs kostenlos  http://t.co/pwldYXVE #google
126494152375533568,irrelevant,"RT @DominicanDroids: Cuando 2 grandes se unen, #Samsung y #Google... Estas cosas son las que pasan... #GalaxyNexus"
126494104187183104,irrelevant,#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P
126494033882259458,irrelevant,me encanta sacarme dudas existenciales con respecto a la diferencia entre objetivamente y subjetivamente. GRACIAS #GOOGLE !
126493930794659840,irrelevant,顔認識ロック解除失敗してる・・・デモで失敗しちゃっていいのか？ #google
126493860804308992,irrelevant,ESA propaganda de #ICSNexus ya me aburrio q me dan ganas de decir q lo unico q aprecio de android es el browser q trae para abrir #Google
126493833608441856,irrelevant,"RT @juank3946: #IceCreamSandwich presenta #AndroidBeam, una herramienta para transferir archivos con solo juntar 2 teléfonos #Android #G ..."
126493751215525889,irrelevant,Με συγχισες #google σιχτιρια! Για αυτο κ ποτε δν θα δεχτω να δουλεψω σε σενα που να χτυπιεσαι :Ρ
126493741354713088,irrelevant,"interface a voir en réel pour juger, sinon ice cream sandwich est simplement monstrueux !! #nexusprime #google #ICS"
126493715933052928,irrelevant,RT @gattenist: サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus
126493543249358848,irrelevant,"#Google When you perform texas hold em, do you have to use the 2 cards you are dealt? go through on?:... http://t.co/IR9F1IAb #wikileaks"
126493540053303296,irrelevant,#Google Sit and Go Center Method For Profitable Sit-N-Go’s on PokerStars: http://t.co/6PwI0rjZ -Co... http://t.co/JCqPi1hS #wikileaks
126493537540907008,irrelevant,#Google Newest Texas Holdem Zynga Poker Hack Cheat Update 18 October 2011.flv: Download Hyperlink: ur... http://t.co/oEXPDnoT #wikileaks
126493534336458752,irrelevant,#Google The Annie Duke Texas Hold-Em Poker Tournament to Gain Homeless Youth And Domestic Violence Vi... http://t.co/wSGk5WAj #wikileaks
126493525578747905,irrelevant,#Google How to Play Texas Holdem Poker for Newbies : Texas Hold’em Poker: The River: Discover poker t... http://t.co/9E7WLKvG #wikileaks
126493517622149121,irrelevant,iOS kan slänga sig i väggen. #ICS levererar! #Google
126493505047629824,irrelevant,"So viel zum Thema Retina Display :D Respekt an #Google und #Samsung, Super Amoled HD in 1280x720 auf einem Phone ist krass :D #GalaxyNexus"
126493282355261440,irrelevant,"#Galaxy #Nexus líbí, i novinky v #ICS. Najít truhlu se zlaťáky, je můj :D Snad ještě nezapomenou na Nexus One. #Google"
126493154219266048,irrelevant,#Google Ab jetzt Live von der Google und Samsung Pressekonferenz zu Android 4.0 und dem Galaxy Nexus (NewGadgets... http://t.co/tLMxcv6L
126493144824020993,irrelevant,"La presentazione di Ice Cream Sandwich è appena finita, la scimmia ha già cominciato a urlare, lo voglio! :D #Google #ICS #GalaxyNexus"
126493116554424320,irrelevant,"Hé bien c'était cool d'attendre pour voir la conférence :-), j'ai envie du #nexus #prime de #google mnt, et jouer avec #ICM #android 4.0"
126493008244912128,irrelevant,#Pregunta...Pro y Contra del evento de #Google?
126492972735922177,irrelevant,楽しかった～　#android #google
126492905476067328,irrelevant,"RT @joselopes_2001: Parabéns, #Google. Vocês humilharam o #iOS! #Android 4.0"
126492820130373632,irrelevant,"скромненько, быстренько без пафоса прошла презентация #google и #samsung #android"
126492770348171264,irrelevant,「益若つばさ」「塩麹」「マツコ富士」など、最新のGoogle急上昇ワードとそれに関連するAmazon商品はこちらでチェック！→ http://t.co/pjCyxd9J #google #amazon
126492723673960448,irrelevant,Parabens #google gostei bastante do novo Android #android
126492704707321856,irrelevant,RT @twandroid SDK dispo aujourd'hui #google #nexusprime
126492543146926080,irrelevant,_('~')_ ありがとうございますっ！！Facebookページ「Google Appsっていいね！」も徐々にファンが増えてますっ！！嬉しいですっ！！ http://t.co/PBi9Hog8 #google #googleapps
126492533860728832,irrelevant,Y termina el evento. #Android #Google #Samsung
126492487111028736,irrelevant,#ThingsWeAllHate people who think they know it all! hello...your name isn't #Google
126492457276940288,irrelevant,RT @twandroid: SDK dispo aujourd'hui #google #nexusprime
126492452990369792,irrelevant,RT @twandroid Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime
126492366776446976,irrelevant,GOGOGo desenvolvedores! developer.android.com  #icecreamsandwich #galaxynexus #google #samsung
126492339559608320,irrelevant,RT @BeautyNda_Beast don’t waste your time on a guy that isn’t willing to waste his time on you #Google
126492333519802368,irrelevant,RT @twandroid Messagerie vocale directement dans ICS #google #nexusprime
126492258504683520,irrelevant,#ICS et #Google une communauté à votre service !
126492256868900865,irrelevant,Il est dispo sur developer.android.com #google #nexusprime
126492248547405825,irrelevant,Pqp! Icecream Sandwich tá muito foda! Hail #google #ICS #android 4.0
126492186060656640,irrelevant,"Parabéns, #Google. Vocês humilharam o #iOS! #Android 4.0"
126492179525931009,irrelevant,SDK dispo aujourd'hui #google #nexusprime
126492130154774528,irrelevant,#Android Beam 好像很厲害！#Google #ICS
126492053248020481,irrelevant,Grave c'est même plus une demi-molle là! RT @g123k #kikitoutdur devant ICS #google #nexusprime
126492052371406848,irrelevant,"@EgyDroid ""Android Beam هو نظام تبادل البيانات الخاص بأندرويد لتناقل البيانات عن طريق خاصية NFS"" very strong feature amazing #Google #Nexus"
126492019009916928,irrelevant,android beam スゲー　#google #android
